AGE,CREDIT_SCORE,VEHICLE_VALUE,ENGINE_SIZE,MILEAGE_K,NCD_CAPPED,VEHICLE_AGE,LICENCEHELD_YEARS,UKRESIDENCY_YEARS,CLM_NUM_L5Y,DTI,NUMBER_OF_DRIVERS,OVERNIGHT_LOCATION,LICENCE_TYPE,MONTHOFINCEPTION,GROSSVEHICLEWEIGHT_K,AGE_SQUARED,AGE_X_NCD,LOG_VEHICLE_VALUE,EXPERIENCE_RATIO,NCD_RATE,AGE_raw,CREDIT_SCORE_raw,VEHICLE_VALUE_raw,ENGINE_SIZE_raw,MILEAGE_K_raw,NCD_CAPPED_raw,VEHICLE_AGE_raw,LICENCEHELD_YEARS_raw,UKRESIDENCY_YEARS_raw,CLM_NUM_L5Y_raw,DTI_raw,NUMBER_OF_DRIVERS_raw,OVERNIGHT_LOCATION_raw,LICENCE_TYPE_raw,MONTHOFINCEPTION_raw,GROSSVEHICLEWEIGHT_K_raw,AGE_SQUARED_raw,AGE_X_NCD_raw,LOG_VEHICLE_VALUE_raw,EXPERIENCE_RATIO_raw,NCD_RATE_raw
-0.0045213625,-0.0036469814,0.002411255,-0.004016866,0.00575387,-0.0028380943,-0.0016116605,-0.0073158527,-0.0057387613,0.006662269,-0.0010585046,0.010455191,0.0052537024,0.006525303,-0.00047764706,-0.002196012,-0.005292835,-0.003085902,-0.0014895145,-0.0006404078,0.006466169,-0.0003293994,-2.9788815e-05,3.3634313e-07,-0.009553234,0.000654387,-0.00083846267,-0.00030313974,-0.00076957355,-0.0003631977,0.009975387,-9.0228925e-05,0.016934955,0.0031868373,0.2564816,-0.00033738592,-0.003121991,-4.065089e-06,-1.6124244e-05,-0.0013552553,-0.00058576156,0.015414221
-0.004187798,-0.0027165972,0.00226638,-0.004874181,0.0025357897,-0.00048714192,-0.0007451235,-0.00525767,-0.004303825,0.0048108594,-0.0017673002,0.004164934,0.0015358615,0.00015475013,0.00052012963,-0.0024389422,-0.0040094927,0.00015038718,-0.0005095588,-0.0030242929,0.0037652669,-0.0003050979,-2.2189368e-05,3.161347e-07,-0.011592169,0.00028839507,-0.00014391712,-0.00014015143,-0.00055306795,-0.00027238272,0.007203279,-0.00015064799,0.0067462157,0.00093163643,0.0060825623,0.00036739348,-0.003467356,-3.0794356e-06,7.857928e-07,-0.0004636291,-0.0027662287,0.008975741
-0.008850267,-0.007867391,0.002999499,-0.00914067,-0.00180834,-0.003439378,-0.0044210497,-0.011799436,0.00091506145,0.008005998,-0.007590115,0.013844238,0.0031835327,0.004313445,0.005344753,-0.0050378237,-0.007307986,-0.0054941373,-0.0034637896,0.00972297,0.011894177,-0.0006447775,-6.426143e-05,4.183966e-07,-0.021739079,-0.00020566229,-0.0010161009,-0.0008315621,-0.0012412133,5.7912883e-05,0.011987346,-0.0006469957,0.022424415,0.0019310954,0.16954298,0.0037752655,-0.007162092,-5.6127974e-06,-2.870759e-05,-0.0031515765,0.008893305,0.028353648
-0.0053851353,-0.0036657033,0.00075293635,-0.004598236,0.003144628,-0.0033913534,-0.0010169648,-0.0064272797,-0.0067195445,0.0060361684,0.0006913183,0.003352574,0.0025054258,-0.0018036978,-0.00091808575,-0.00030406629,-0.0052665286,-0.0031207725,-0.0009431467,-0.0025344195,0.002156202,-0.00039232871,-2.9941737e-05,1.0502621e-07,-0.010935895,0.00035763817,-0.0010019129,-0.0001912825,-0.00067610224,-0.00042527,0.009037929,5.8929272e-05,0.005430383,0.0015197634,-0.070895605,-0.00064848975,-0.00043228004,-4.0448845e-06,-1.6306447e-05,-0.000858135,-0.0023181567,0.0051400103
-0.0024479842,-0.0017436333,-0.00015084905,-0.00021999032,0.0022373097,-0.00081405113,-0.0004271604,-0.00124624,-0.0037859695,0.0017563999,-0.001317387,0.002412873,0.0014588007,0.0008716367,-0.0005571778,-0.0011006447,-0.0032375385,-0.001134102,-0.0005504736,0.0005770466,0.001616062,-0.00017834546,-1.4242126e-05,-2.1041759e-08,-0.0005231987,0.00025444897,-0.00024049642,-8.0345264e-05,-0.00013109522,-0.0002396084,0.0026298498,-0.00011229655,0.003908288,0.00088489224,0.03426029,-0.00039356246,-0.0015647468,-2.4865467e-06,-5.9258323e-06,-0.00050085597,0.000527807,0.0038524107
-0.0032594334,-0.0017285699,-0.00060587545,-0.0019258766,0.0018453165,-0.00079528894,0.00085302047,-0.0024206135,-0.004770374,0.0039205593,0.00043828343,0.0014311813,0.0014332074,-5.9113896e-05,-0.0004554009,-0.0005889183,-0.0031334916,-0.0014556181,-0.0008797669,-0.0016439061,0.0005572276,-0.00023746281,-1.4119087e-05,-8.451286e-08,-0.0045802747,0.00020986763,-0.00023495348,0.00016044594,-0.00025463064,-0.0003019099,0.0058702365,3.7360103e-05,0.0023181778,0.0008693676,-0.0023235132,-0.00032167236,-0.00083724386,-2.406635e-06,-7.6057963e-06,-0.00080046797,-0.001503631,0.0013283336
-0.004428011,-0.0027674055,0.0008102171,-0.0012974511,0.004033612,-0.0030615176,0.0005980794,-0.0058179814,-0.00849812,0.005741248,0.0012091879,0.0058400417,0.0038942876,0.0035292339,-0.0017864946,0.0007348764,-0.005852138,-0.0028617391,-0.0017648028,-0.001672995,0.0015632457,-0.00032259835,-2.2604374e-05,1.1301624e-07,-0.0030857027,0.00045874223,-0.000904469,0.00011249368,-0.00061200856,-0.00053783343,0.008596346,0.00010307346,0.0094594965,0.0023622315,0.138719,-0.0012618902,0.0010447472,-4.4946537e-06,-1.4952964e-05,-0.0016057302,-0.0015302377,0.0037265057
-0.0024397245,-0.0010464994,-0.00078554044,-0.002123962,0.00065391575,-0.0010327881,0.0015323076,-0.0022315218,-0.002119008,0.002017908,-0.00043432543,0.0003365773,0.0011349588,-0.0011657026,-0.00038917083,-0.0007064729,-0.0020159779,-0.0012578907,-0.0004278237,4.374153e-05,0.0009091679,-0.00017774371,-8.547884e-06,-1.0957412e-07,-0.005051377,7.436976e-05,-0.0003051182,0.00028821413,-0.00023473956,-0.00013410888,0.003021405,-3.7022717e-05,0.0005451762,0.0006884533,-0.045818757,-0.00027489077,-0.001004367,-1.548344e-06,-6.5726445e-06,-0.00038926126,4.0009047e-05,0.0021672982
-0.0066289045,-0.0036234325,0.0031539258,-0.00256018,0.0028423304,-0.0039996407,0.00081909413,-0.0074139237,-0.0040989406,0.005251552,-0.0010854956,0.009178716,0.0030816004,0.0041071614,-0.0012765294,-0.003582664,-0.006370567,-0.0035839933,-0.001981424,0.0033744955,0.006020413,-0.0004829423,-2.9596466e-05,4.3993742e-07,-0.006088826,0.0003232579,-0.0011816202,0.00015406469,-0.0007798899,-0.0002594159,0.007863126,-9.2529684e-05,0.014867365,0.0018692644,0.16143486,-0.00090167637,-0.005093344,-4.892826e-06,-1.8726836e-05,-0.0018028258,0.0030865485,0.014351617
-0.0025334037,-0.0020361522,-9.427598e-05,-0.0007987522,0.0016188107,-0.0018488187,-0.000411493,-0.0025166702,-0.00300542,0.0028079723,0.00042641954,0.0016790595,0.0009950798,0.0019201171,9.754134e-05,-5.366595e-05,-0.0024988824,-0.001771472,-0.00073230884,-0.00029319664,0.00059569173,-0.00018456862,-1.6631442e-05,-1.3150446e-08,-0.0018996567,0.00018410715,-0.00054619944,-7.739836e-05,-0.00026473508,-0.00019020858,0.0042043645,3.6348803e-05,0.0027196822,0.00060360425,0.07547155,6.889831e-05,-7.629494e-05,-1.919232e-06,-9.256175e-06,-0.00066630123,-0.00026817806,0.0014200255
-0.005144746,-0.0046941857,0.001449516,-0.0060248245,0.0017598344,-0.00337201,-0.0024112635,-0.006560089,-0.0029444105,0.0065983497,-0.0009707588,0.006563755,0.0018278989,0.0016503488,0.0008802266,-0.0015746843,-0.004471266,-0.0038799183,-0.00074064423,0.0012225942,0.0046738293,-0.0003748154,-3.8342456e-05,2.021913e-07,-0.014328723,0.00020014576,-0.0009961983,-0.00045353832,-0.0006900728,-0.00018634737,0.00987968,-8.2749306e-05,0.010631743,0.0011087831,0.064868115,0.0006217479,-0.0022386718,-3.4340942e-06,-2.0273084e-05,-0.00067388534,0.0011182697,0.011141595
-0.0024001284,-0.0024835935,0.0008954911,-0.00096632005,0.0016636497,9.785284e-05,0.0004007106,-0.0020356078,-0.0021055297,0.0056043947,-0.00059511827,0.0035452384,0.0010545091,0.00302083,0.0015736185,-0.00094164035,-0.001782548,-0.000737393,-0.0015421822,0.0016951498,0.0027137701,-0.00017485899,-2.0286176e-05,1.2491101e-07,-0.0022981802,0.00018920668,2.890882e-05,7.537028e-05,-0.00021413087,-0.00013325585,0.008391436,-5.0729002e-05,0.005742454,0.0006396534,0.11873584,0.0011115252,-0.0013386961,-1.3690614e-06,-3.8529756e-06,-0.0014031756,0.001550502,0.0064691557
