AGE,CREDIT_SCORE,VEHICLE_VALUE,ENGINE_SIZE,MILEAGE_K,NCD_CAPPED,VEHICLE_AGE,LICENCEHELD_YEARS,UKRESIDENCY_YEARS,CLM_NUM_L5Y,DTI,NUMBER_OF_DRIVERS,OVERNIGHT_LOCATION,LICENCE_TYPE,MONTHOFINCEPTION,GROSSVEHICLEWEIGHT_K,AGE_SQUARED,AGE_X_NCD,LOG_VEHICLE_VALUE,EXPERIENCE_RATIO,NCD_RATE,AGE_raw,CREDIT_SCORE_raw,VEHICLE_VALUE_raw,ENGINE_SIZE_raw,MILEAGE_K_raw,NCD_CAPPED_raw,VEHICLE_AGE_raw,LICENCEHELD_YEARS_raw,UKRESIDENCY_YEARS_raw,CLM_NUM_L5Y_raw,DTI_raw,NUMBER_OF_DRIVERS_raw,OVERNIGHT_LOCATION_raw,LICENCE_TYPE_raw,MONTHOFINCEPTION_raw,GROSSVEHICLEWEIGHT_K_raw,AGE_SQUARED_raw,AGE_X_NCD_raw,LOG_VEHICLE_VALUE_raw,EXPERIENCE_RATIO_raw,NCD_RATE_raw
0.00426194,-0.011637375,0.002420996,0.005964539,0.0074647274,-0.0065748952,0.006791886,-0.007418396,0.0003344447,0.011356132,0.0007610129,0.0036411865,0.0017943194,0.010765042,0.007259324,-0.0020136556,0.0027719385,-0.0039946903,-0.0021833545,-0.00097402325,-0.0001813602,0.00031049942,-9.5054944e-05,3.3770192e-07,0.014185347,0.0008489626,-0.0019424318,0.0012774963,-0.0007803603,2.1166508e-05,0.017003488,6.4870175e-05,0.0058978675,0.0010884141,0.42312753,0.0051276227,-0.0028627415,2.128949e-06,-2.0872783e-05,-0.001986555,-0.00089090946,-0.00043233114
-0.0003980156,-0.006343958,0.0012738432,0.00195668,0.0038033987,-0.002753907,0.005328083,-0.003194176,-0.0009245572,0.006051545,-0.0020352497,0.00045289422,0.0016719454,0.00037146622,0.0033414126,-0.0026914317,-0.0006095604,-0.00084261573,-0.0012229565,-0.0021770163,0.0020163339,-2.8997034e-05,-5.181792e-05,1.776869e-07,0.004653534,0.0004325601,-0.0008135912,0.0010021674,-0.00033600366,-5.8513855e-05,0.009060952,-0.00017348852,0.0007335823,0.0010141834,0.01460074,0.0023602063,-0.003826311,-4.6816444e-07,-4.4027784e-06,-0.0011127237,-0.0019912508,0.004806589
0.0056754397,-0.015248131,0.0026607283,0.0052569797,0.009724585,-0.009385122,0.0069750613,-0.01452906,0.010423435,0.015332097,0.0025633276,0.0036429176,-0.0027142705,0.015203288,0.0126287285,-0.0056733903,0.005980041,-0.004520614,-0.0018349658,0.0051903925,0.00806053,0.00041347856,-0.00012454786,3.7114188e-07,0.0125025725,0.0011059759,-0.0027726614,0.0013119502,-0.0015283495,0.0006596837,0.022956682,0.00021850287,0.0059006712,-0.0016464462,0.5975759,0.008920301,-0.008065654,4.5928878e-06,-2.3620805e-05,-0.0016695688,0.004747494,0.0192149
-0.0004070534,-0.0035966418,-0.0013619072,0.0023654064,0.0022593415,-0.0031977524,0.005069556,-0.0029062408,-0.0015171489,0.008251324,0.001353518,-0.00023488997,0.0044119647,-0.0005365205,0.0021906872,-0.00066562864,-0.00035877293,-0.0020200242,-0.0015701184,-0.0010634839,-0.00010651842,-2.9655474e-05,-2.9377637e-05,-1.8997085e-07,0.0056256,0.00025695466,-0.0009447171,0.00095354073,-0.00030571502,-9.6018106e-05,0.012354672,0.000115376424,-0.0003804666,0.0026762486,-0.021088315,0.0015473916,-0.0009463002,-2.755506e-07,-1.05548925e-05,-0.0014285938,-0.0009727364,-0.00025392137
-0.002299251,-0.0043985266,0.00036156576,-0.001022538,0.00040288852,-0.0032708286,0.0014823915,-0.0006874243,-0.0037987358,0.0027546298,-0.0007390311,0.00074055523,0.0006180076,0.00061354,0.0013606586,-0.0012152529,-0.002634474,-0.0033374073,-0.0014950058,0.0025604148,0.001663696,-0.00016750966,-3.5927493e-05,5.0434387e-08,-0.0024318823,4.5820463e-05,-0.0009663061,0.00027882532,-7.231195e-05,-0.00024041635,0.004124495,-6.2996405e-05,0.0011995257,0.00037487652,0.02411562,0.000961101,-0.0017276811,-2.0233715e-06,-1.7438393e-05,-0.0013602516,0.0023419338,0.0039659617
-0.003115776,-0.0033494085,-0.000644739,3.9890525e-05,0.0028871244,-0.0029000966,0.0013663463,-0.0033074962,-0.0038584801,0.0041537546,0.00037811432,-0.0002527577,0.002945852,-9.6194504e-05,0.00070067693,-0.0008844803,-0.00259335,-0.0035028171,-0.0003954093,0.00010166556,0.0006022914,-0.00022699678,-2.7358217e-05,-8.993389e-08,9.4870855e-05,0.00032835233,-0.00085678016,0.0002569982,-0.0003479241,-0.0002441975,0.0062193987,3.2231175e-05,-0.00040940812,0.0017869209,-0.0037809925,0.00049492304,-0.0012574337,-1.9917866e-06,-1.830268e-05,-0.00035976857,9.29904e-05,0.0014357578
-0.0005347326,-0.0055683833,0.002034348,0.006384524,0.0055520246,-0.0050916104,0.0038496666,-0.005122443,-0.0049954723,0.004367196,0.0065399488,0.0018891089,0.0027160128,0.0051480816,0.0012572106,-0.0014093742,-0.0021161216,-0.0036682733,0.00013384968,0.0004238141,-0.0021778557,-3.8957416e-05,-4.5482968e-05,2.8376883e-07,0.015184189,0.0006314311,-0.0015042225,0.0007240898,-0.0005388431,-0.00031615605,0.006538984,0.0005574775,0.003059913,0.001647503,0.20234896,0.0008880305,-0.0020036562,-1.6252579e-06,-1.9167212e-05,0.00012178497,0.0003876499,-0.005191629
-0.002609744,-0.0032287086,-0.00042927449,0.00012687099,0.0023033354,-0.0032997227,0.0017866371,-0.0033937856,-0.002758783,0.0040445155,-0.0005911456,-0.0002835726,0.0025138776,-0.00011980743,0.0011705853,-0.0006705792,-0.002194638,-0.0027549875,-0.00071250706,0.0011070628,0.0013409724,-0.00019013032,-2.6372332e-05,-5.9879e-08,0.0003017348,0.00026195808,-0.0009748423,0.00033605137,-0.00035700112,-0.00017459929,0.0060558356,-5.0390365e-05,-0.00045932102,0.0015248901,-0.0047091153,0.00082684273,-0.0009533382,-1.6855613e-06,-1.4395172e-05,-0.00064828433,0.0010125968,0.0031966448
0.0023482516,-0.008640591,0.005405991,0.0075375764,0.013130849,-0.011656161,0.0059190514,-0.010138644,0.0025109327,0.006511647,0.009697022,0.002106149,0.0012219652,0.008309551,0.0056781224,-0.0056361803,0.0017407022,-0.006148106,0.0010700474,0.0007562266,-0.0009038928,0.00017107955,-7.0576985e-05,7.5407536e-07,0.017926471,0.0014933699,-0.0034435983,0.0011133236,-0.0010665103,0.00015891322,0.0097498605,0.0008265924,0.003411467,0.00074123044,0.3266127,0.004010741,-0.008012754,1.3369223e-06,-3.2124663e-05,0.00097359734,0.0006916975,-0.002154723
-0.0026110131,-0.005090276,0.00096722366,0.0024291624,0.0026379866,-0.0032714175,0.00036033633,-0.003256477,-0.0033694953,0.0034547707,0.0023509364,0.00044293975,0.0026061067,0.0024185278,8.491054e-05,-0.0018155946,-0.0028921415,-0.0030603332,-0.0005348773,-1.2792443e-05,-0.00034638066,-0.00019022278,-4.157775e-05,1.349169e-07,0.0057772296,0.0003000179,-0.00096648006,6.777622e-05,-0.00034255726,-0.00021325036,0.0051728133,0.00020039825,0.00071745843,0.0015808352,0.095061935,5.9976548e-05,-0.0025811652,-2.2212694e-06,-1.5990643e-05,-0.00048666546,-1.1700859e-05,-0.00082571123
